3.104446687672266503e-01,9.625087866231406969e-03,1.240691819955191022e+02
3.023099994711608285e-01,-3.695875628306515264e-03,1.240040123155738172e+02
2.976860821870813689e-01,-1.294544671946934629e-02,1.239388426356285180e+02
2.918633715330553047e-01,-1.642391789905194716e-02,1.238736729556832330e+02
2.866828716129292132e-01,-2.278793903442466462e-02,1.238085032757379338e+02
2.837715162859161810e-01,-2.800564580379856852e-02,1.237433335957926488e+02
2.866828716129292132e-01,-2.452717462421596592e-02,1.236931208915725051e+02
2.860834749279559386e-01,-2.857880298679797357e-02,1.236429081873523614e+02
2.762362436748236338e-01,-4.075345211533708267e-02,1.235926954831322178e+02
2.687009710637311422e-01,-3.842129530175329710e-02,1.235414144235031415e+02
2.634776570946783525e-01,-2.743248862079916348e-02,1.234912017192829978e+02
2.507190705145330711e-01,-2.569325303100786217e-02,1.234409890150628542e+02
2.338931492863548511e-01,-2.512009584800845366e-02,1.233907763108427105e+02
2.280704386323288146e-01,-2.626641021400726722e-02,1.233394952512136200e+02
2.292264179533486934e-01,-3.091095980038176608e-02,1.232892825469934763e+02
2.321377732803617255e-01,-2.974488139358986982e-02,1.232390698427733327e+02
2.344497319224014831e-01,-2.106846748542644601e-02,1.231963356264157738e+02
2.280704386323288146e-01,-2.164162466842585106e-02,1.231536014100582008e+02
2.257584799902890849e-01,-2.917172421059046478e-02,1.231108671937006278e+02
2.280704386323288146e-01,-3.322335257317247242e-02,1.230681329773430690e+02
2.182232073791965377e-01,-4.769063043370920518e-02,1.230253987609854960e+02
2.043086414780313775e-01,-6.737561506361984531e-02,1.229826645446279230e+02
2.129998934101437758e-01,-5.405465156908192265e-02,1.229399303282703642e+02
2.286698353173020892e-01,-3.727498093575448007e-02,1.228982644673217379e+02
2.292264179533486934e-01,-5.290833720308311255e-02,1.228555302509641649e+02
2.182232073791965377e-01,-7.433255742278505052e-02,1.228127960346065919e+02
2.141558727311636545e-01,-7.721810737857516538e-02,1.227796770169294831e+02
2.141558727311636545e-01,-8.012342137515836293e-02,1.227476263546613069e+02
2.135564760461903799e-01,-7.664495019557575339e-02,1.227145073369841839e+02
2.118439140891238970e-01,-6.911485065341115008e-02,1.226824566747160077e+02
2.153118520521835333e-01,-6.101159392824712785e-02,1.226493376570388989e+02
2.211345627062095698e-01,-4.942986602350050995e-02,1.226172869947707227e+02
2.211345627062095698e-01,-3.958737370854518989e-02,1.225852363325025465e+02
2.187797900152431418e-01,-3.842129530175329710e-02,1.225521173148254235e+02
2.153118520521835333e-01,-4.075345211533708267e-02,1.225200666525572473e+02
2.100885380831307436e-01,-4.247292366433530475e-02,1.224869476348801385e+02
2.037092447930581030e-01,-4.363900207112719754e-02,1.224741273699728623e+02
2.037092447930581030e-01,-4.075345211533708267e-02,1.224602387496566536e+02
2.112445174041506224e-01,-4.595139484391790735e-02,1.224463501293404448e+02
2.135564760461903799e-01,-3.901421652554578484e-02,1.224335298644331829e+02
2.054646207990512563e-01,-3.784813811875388512e-02,1.224196412441169599e+02
2.071771827561177393e-01,-5.231541597929062481e-02,1.224068209792096980e+02
2.129998934101437758e-01,-6.215790829424594488e-02,1.223929323588934892e+02
2.129998934101437758e-01,-5.810627993166393029e-02,1.223790437385772805e+02
2.066206001200711351e-01,-5.753312274866452525e-02,1.223662234736700043e+02
2.037092447930581030e-01,-6.449006510782973045e-02,1.223523348533537956e+02
1.996419101450252198e-01,-7.721810737857516538e-02,1.223523348533537956e+02
1.932626168549525514e-01,-7.373963619899255584e-02,1.223523348533537956e+02
1.921066375339327004e-01,-6.158475111124653290e-02,1.223523348533537956e+02
1.944185961759724302e-01,-4.711747325070980014e-02,1.223523348533537956e+02
1.944185961759724302e-01,-5.695996556566512020e-02,1.223523348533537956e+02
1.990853275089786156e-01,-6.043843674524772280e-02,1.223523348533537956e+02
2.019538687870649774e-01,-4.306584488812779249e-02,1.223523348533537956e+02
2.013972861510183454e-01,-3.610890252896258729e-02,1.223523348533537956e+02
1.973299515029854623e-01,-4.075345211533708267e-02,1.223523348533537956e+02
1.932626168549525514e-01,-4.421215925412660258e-02,1.223523348533537956e+02
1.932626168549525514e-01,-3.668205971196199233e-02,1.223790437385772805e+02
1.932626168549525514e-01,-3.322335257317247242e-02,1.224068209792096980e+02
1.967733688669388581e-01,-3.784813811875388512e-02,1.224335298644331829e+02
1.996419101450252198e-01,-3.958737370854518989e-02,1.224602387496566536e+02
2.031526621570114988e-01,-3.958737370854518989e-02,1.224869476348801385e+02
2.066206001200711351e-01,-4.189976648133589970e-02,1.225136565201036234e+02
2.124004967251705012e-01,-3.031803857658927487e-02,1.225414337607360409e+02
2.124004967251705012e-01,-2.626641021400726722e-02,1.225681426459595116e+02
2.100885380831307436e-01,-3.842129530175329710e-02,1.225948515311829965e+02
2.089325587621108926e-01,-6.449006510782973045e-02,1.226215604164064814e+02
2.071771827561177393e-01,-8.996591369011368300e-02,1.226653629881729870e+02
2.112445174041506224e-01,-9.401754205269569065e-02,1.227091655599394926e+02
2.182232073791965377e-01,-8.243581414794906581e-02,1.227529681317059982e+02
2.199357693362630206e-01,-6.911485065341115008e-02,1.227967707034725038e+02
2.211345627062095698e-01,-5.753312274866452525e-02,1.228405732752390094e+02
2.246025006692692061e-01,-5.000302320649991500e-02,1.228843758470055292e+02
2.228471246632760527e-01,-5.579388715887322742e-02,1.229281784187720348e+02
2.193791867002164164e-01,-6.275082951803842568e-02,1.229719809905385404e+02
2.129998934101437758e-01,-5.405465156908192265e-02,1.230157835623050460e+02
2.013972861510183454e-01,-4.942986602350050995e-02,1.230595861340715516e+02
1.967733688669388581e-01,-5.290833720308311255e-02,1.230873633747039690e+02
1.979293481879587369e-01,-5.753312274866452525e-02,1.231151406153363865e+02
2.031526621570114988e-01,-6.332398670103783767e-02,1.231439862113777508e+02
1.996419101450252198e-01,-7.316647901599315773e-02,1.231717634520101683e+02
1.927060342189059472e-01,-8.243581414794906581e-02,1.231995406926425858e+02
1.868833235648799107e-01,-8.591428532753167535e-02,1.232273179332750033e+02
1.950179928609457047e-01,-8.126973574115717303e-02,1.232561635293163675e+02
2.129998934101437758e-01,-6.968800783641054819e-02,1.232839407699487850e+02
2.275138559962822105e-01,-6.389714388403724965e-02,1.233117180105812025e+02
2.292264179533486934e-01,-6.043843674524772280e-02,1.233394952512136200e+02
2.327371699653350001e-01,-5.869920115545642497e-02,1.233469737390762049e+02
2.338931492863548511e-01,-6.563637947382854054e-02,1.233533838715298288e+02
2.222905420272294486e-01,-7.085408624320245485e-02,1.233597940039834668e+02
2.112445174041506224e-01,-6.043843674524772280e-02,1.233672724918460375e+02
2.083759761260642607e-01,-4.654431606771039509e-02,1.233736826242996756e+02
2.054646207990512563e-01,-4.016053089154459493e-02,1.233800927567533137e+02
1.979293481879587369e-01,-4.247292366433530475e-02,1.233865028892069517e+02
1.915500548978860684e-01,-5.464757279287441039e-02,1.233939813770695224e+02
1.915500548978860684e-01,-5.869920115545642497e-02,1.234003915095231605e+02
2.019538687870649774e-01,-5.231541597929062481e-02,1.234068016419767986e+02
2.089325587621108926e-01,-4.247292366433530475e-02,1.233918446662516430e+02
2.118439140891238970e-01,-3.496258816296377719e-02,1.233758193351175549e+02
2.240031039842959315e-01,-2.917172421059046478e-02,1.233597940039834668e+02
2.303823972743685722e-01,-2.974488139358986982e-02,1.233448370282583255e+02
2.292264179533486934e-01,-3.436966693917128252e-02,1.233288116971242374e+02
2.298258146383219680e-01,-3.668205971196199233e-02,1.233127863659901493e+02
2.246025006692692061e-01,-4.189976648133589970e-02,1.232967610348560612e+02
2.153118520521835333e-01,-4.885670884050110491e-02,1.232818040591309057e+02
2.118439140891238970e-01,-6.622930069762103522e-02,1.232657787279968176e+02
2.118439140891238970e-01,-7.142724342620185296e-02,1.232497533968627295e+02
2.147552694161369291e-01,-6.622930069762103522e-02,1.232144976683677413e+02
2.240031039842959315e-01,-6.389714388403724965e-02,1.231781735844638064e+02
2.275138559962822105e-01,-6.389714388403724965e-02,1.231418495005598714e+02
2.170672280581766589e-01,-6.275082951803842568e-02,1.231065937720648833e+02
2.095319554470841394e-01,-5.984551552145523506e-02,1.230702696881609484e+02
2.141558727311636545e-01,-5.290833720308311255e-02,1.230350139596659460e+02
2.129998934101437758e-01,-5.059594443029240274e-02,1.229986898757620111e+02
2.118439140891238970e-01,-4.769063043370920518e-02,1.229623657918580903e+02
2.077765794410910138e-01,-4.480508047791909032e-02,1.229271100633630880e+02
2.019538687870649774e-01,-4.247292366433530475e-02,1.228907859794591531e+02
2.043086414780313775e-01,-2.974488139358986982e-02,1.228362998536032649e+02
2.129998934101437758e-01,-1.120621112967804499e-02,1.227807453723384157e+02
2.211345627062095698e-01,-7.154582767096035606e-03,1.227262592464825133e+02
2.211345627062095698e-01,-1.353836794326183403e-02,1.226707047652176783e+02
2.257584799902890849e-01,-1.294544671946934629e-02,1.226162186393617759e+02
2.327371699653350001e-01,-4.842189994305327524e-03,1.225606641580969409e+02
2.402724425764275196e-01,-8.320661173887930126e-03,1.225061780322410385e+02
2.408290252124741238e-01,-2.974488139358986982e-02,1.224516919063851361e+02
2.338931492863548511e-01,-4.480508047791909032e-02,1.223961374251203011e+02
2.234465213482493273e-01,-5.348149438608251760e-02,1.223416512992643987e+02
2.159112487371568079e-01,-6.737561506361984531e-02,1.222625929990029050e+02
2.170672280581766589e-01,-7.607179301257635529e-02,1.221846030541503438e+02
2.205351660212362952e-01,-6.389714388403724965e-02,1.221055447538888359e+02
2.257584799902890849e-01,-4.306584488812779249e-02,1.220275548090362747e+02
2.286698353173020892e-01,-2.395401744121656087e-02,1.219484965087747810e+02
2.240031039842959315e-01,-3.263043134937998468e-02,1.218705065639222198e+02
2.199357693362630206e-01,-4.654431606771039509e-02,1.217914482636607119e+02
2.211345627062095698e-01,-3.958737370854518989e-02,1.217123899633992181e+02
2.228471246632760527e-01,-2.512009584800845366e-02,1.216344000185466427e+02
2.240031039842959315e-01,-2.106846748542644601e-02,1.215553417182851490e+02
2.263578766752623317e-01,-1.585076071605254211e-02,1.214826935504772791e+02
2.240031039842959315e-01,-8.320661173887930126e-03,1.214100453826694093e+02
2.269144593113089359e-01,-7.154582767096035606e-03,1.213373972148615536e+02
2.263578766752623317e-01,-1.294544671946934629e-02,1.212636806916447512e+02
2.286698353173020892e-01,-2.278793903442466462e-02,1.211910325238368813e+02
2.309817939593418468e-01,-3.148411698338117459e-02,1.211183843560290114e+02
2.332937526013816043e-01,-2.569325303100786217e-02,1.210457361882211416e+02
2.327371699653350001e-01,-2.683956739700667227e-02,1.209720196650043391e+02
2.286698353173020892e-01,-3.668205971196199233e-02,1.208993714971964692e+02
2.228471246632760527e-01,-4.247292366433530475e-02,1.208267233293886136e+02
2.205351660212362952e-01,-4.363900207112719754e-02,1.207679637818969525e+02
2.211345627062095698e-01,-4.654431606771039509e-02,1.207102725898142381e+02
2.205351660212362952e-01,-4.537823766091850231e-02,1.206515130423225770e+02
2.147552694161369291e-01,-5.290833720308311255e-02,1.205927534948309159e+02
2.182232073791965377e-01,-4.942986602350050995e-02,1.205350623027482015e+02
2.193791867002164164e-01,-2.857880298679797357e-02,1.204763027552565546e+02
2.153118520521835333e-01,-1.120621112967804499e-02,1.204186115631738261e+02
2.100885380831307436e-01,3.261066730858689939e-03,1.203598520156821792e+02
2.043086414780313775e-01,6.146616686648803500e-03,1.203010924681905180e+02
1.984859308240053410e-01,-2.278793903442466462e-02,1.202434012761078037e+02
1.973299515029854623e-01,-3.553574534596318224e-02,1.202006670597502307e+02
1.932626168549525514e-01,-1.990238907863454976e-02,1.201579328433926577e+02
1.944185961759724302e-01,-1.411152512626124081e-02,1.201151986270350989e+02
1.944185961759724302e-01,-1.642391789905194716e-02,1.200724644106775258e+02
1.984859308240053410e-01,-2.626641021400726722e-02,1.200297301943199528e+02
1.996419101450252198e-01,-4.075345211533708267e-02,1.199869959779623940e+02
2.007978894660450986e-01,-4.885670884050110491e-02,1.199442617616048210e+02
2.031526621570114988e-01,-5.348149438608251760e-02,1.199015275452472480e+02
2.025532654720382242e-01,-6.275082951803842568e-02,1.198598616842986218e+02
2.043086414780313775e-01,-6.332398670103783767e-02,1.198171274679410629e+02
2.043086414780313775e-01,-6.968800783641054819e-02,1.197850768056728867e+02
2.025532654720382242e-01,-7.202016464999434764e-02,1.197540944988136431e+02
2.095319554470841394e-01,-5.579388715887322742e-02,1.197220438365454669e+02
2.124004967251705012e-01,-4.421215925412660258e-02,1.196910615296862375e+02
2.095319554470841394e-01,-3.668205971196199233e-02,1.196600792228269938e+02
2.037092447930581030e-01,-3.031803857658927487e-02,1.196280285605588176e+02
1.984859308240053410e-01,-2.683956739700667227e-02,1.195970462536995740e+02
1.967733688669388581e-01,-2.395401744121656087e-02,1.195649955914313978e+02
1.990853275089786156e-01,-2.857880298679797357e-02,1.195340132845721683e+02
1.967733688669388581e-01,-2.974488139358986982e-02,1.195030309777129247e+02
1.938620135399258260e-01,-1.932923189563514471e-02,1.194859372911699040e+02
1.886386995708730641e-01,-3.031803857658927487e-02,1.194688436046268691e+02
1.880393028858997895e-01,-5.290833720308311255e-02,1.194517499180838485e+02
1.857273442438600319e-01,-6.332398670103783767e-02,1.194357245869497604e+02
1.851707616078134278e-01,-6.854169347041173810e-02,1.194186309004067397e+02
1.979293481879587369e-01,-6.389714388403724965e-02,1.194015372138637048e+02
2.141558727311636545e-01,-4.654431606771039509e-02,1.193844435273206841e+02
2.135564760461903799e-01,-4.537823766091850231e-02,1.193684181961865960e+02
2.071771827561177393e-01,-5.984551552145523506e-02,1.193513245096435611e+02
2.043086414780313775e-01,-6.680245788062043333e-02,1.193342308231005404e+02
2.002413068299984944e-01,-7.028092906020304287e-02,1.193417093109631111e+02
2.054646207990512563e-01,-6.563637947382854054e-02,1.193502561542346285e+02
2.153118520521835333e-01,-5.059594443029240274e-02,1.193577346420971992e+02
2.205351660212362952e-01,-4.016053089154459493e-02,1.193652131299597698e+02
2.170672280581766589e-01,-3.668205971196199233e-02,1.193737599732312873e+02
2.112445174041506224e-01,-3.091095980038176608e-02,1.193812384610938579e+02
2.071771827561177393e-01,-2.743248862079916348e-02,1.193887169489564286e+02
2.043086414780313775e-01,-3.205727416638057964e-02,1.193972637922279461e+02
2.037092447930581030e-01,-2.683956739700667227e-02,1.194047422800905167e+02
1.990853275089786156e-01,-1.758999630584384341e-02,1.194132891233620342e+02
1.950179928609457047e-01,-8.320661173887930126e-03,1.194399980085855191e+02
1.973299515029854623e-01,-5.435111218097816999e-03,1.194667068938090040e+02
2.077765794410910138e-01,-7.747503990888524213e-03,1.194934157790324747e+02
2.083759761260642607e-01,-1.527760353305313533e-02,1.195201246642559596e+02
2.060212034350978605e-01,-2.800564580379856852e-02,1.195479019048883771e+02
2.095319554470841394e-01,-4.654431606771039509e-02,1.195746107901118620e+02
2.141558727311636545e-01,-5.695996556566512020e-02,1.196013196753353327e+02
2.159112487371568079e-01,-5.405465156908192265e-02,1.196280285605588176e+02
2.176238106942232908e-01,-5.290833720308311255e-02,1.196547374457823025e+02
2.211345627062095698e-01,-5.174225879629121283e-02,1.196825146864147200e+02
2.222905420272294486e-01,-4.826378761670861023e-02,1.197102919270471375e+02
2.182232073791965377e-01,-5.116910161329180778e-02,1.197380691676795550e+02
2.118439140891238970e-01,-5.695996556566512020e-02,1.197658464083119725e+02
2.043086414780313775e-01,-6.794877224661925730e-02,1.197946920043533368e+02
1.921066375339327004e-01,-6.043843674524772280e-02,1.198224692449857542e+02
1.874827202498531853e-01,-4.421215925412660258e-02,1.198502464856181717e+02
1.868833235648799107e-01,-4.826378761670861023e-02,1.198780237262505892e+02
1.938620135399258260e-01,-4.942986602350050995e-02,1.199068693222919535e+02
2.002413068299984944e-01,-3.553574534596318224e-02,1.199346465629243710e+02
1.990853275089786156e-01,-2.626641021400726722e-02,1.199624238035567885e+02
1.961739721819655835e-01,-2.164162466842585106e-02,1.199752440684640646e+02
1.915500548978860684e-01,-2.221478185142525957e-02,1.199869959779623940e+02
1.897946788918929428e-01,-3.727498093575448007e-02,1.199998162428696560e+02
1.857273442438600319e-01,-4.826378761670861023e-02,1.200115681523679996e+02
1.903940755768662174e-01,-5.000302320649991500e-02,1.200243884172752615e+02
2.007978894660450986e-01,-4.480508047791909032e-02,1.200361403267735909e+02
2.100885380831307436e-01,-2.974488139358986982e-02,1.200489605916808671e+02
2.071771827561177393e-01,-3.784813811875388512e-02,1.200617808565881290e+02
2.043086414780313775e-01,-5.231541597929062481e-02,1.200735327660864726e+02
2.048652241140779817e-01,-5.231541597929062481e-02,1.200863530309937346e+02
2.054646207990512563e-01,-5.405465156908192265e-02,1.200895580972205607e+02
2.071771827561177393e-01,-6.043843674524772280e-02,1.200927631634473727e+02
2.025532654720382242e-01,-6.043843674524772280e-02,1.200959682296741846e+02
1.979293481879587369e-01,-5.927235833845583002e-02,1.200991732959010108e+02
1.979293481879587369e-01,-4.769063043370920518e-02,1.201023783621278227e+02
1.973299515029854623e-01,-3.322335257317247242e-02,1.201066517837635814e+02
1.927060342189059472e-01,-4.247292366433530475e-02,1.201098568499903934e+02
1.903940755768662174e-01,-5.348149438608251760e-02,1.201130619162172195e+02
1.868833235648799107e-01,-4.942986602350050995e-02,1.201162669824440314e+02
1.851707616078134278e-01,-4.075345211533708267e-02,1.201194720486708576e+02
1.845713649228401532e-01,-2.569325303100786217e-02,1.201205404040797902e+02
1.828159889168470276e-01,-2.047554626163395827e-02,1.201216087594887370e+02
1.921066375339327004e-01,-2.974488139358986982e-02,1.201226771148976695e+02
1.967733688669388581e-01,-4.132660929833648772e-02,1.201237454703066163e+02
2.019538687870649774e-01,-4.711747325070980014e-02,1.201248138257155489e+02
2.106879347681040182e-01,-4.885670884050110491e-02,1.201258821811244815e+02
2.159112487371568079e-01,-5.464757279287441039e-02,1.201280188919423608e+02
2.170672280581766589e-01,-5.753312274866452525e-02,1.201290872473513076e+02
2.176238106942232908e-01,-5.753312274866452525e-02,1.201301556027602402e+02
2.129998934101437758e-01,-6.101159392824712785e-02,1.201312239581691870e+02
2.083759761260642607e-01,-7.779126456157457736e-02,1.201301556027602402e+02
